Z(2, 2; 2, 2): Max: 3; Mean: 3; Variance: 0; Size: 400; Time: 4.5254 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 400 ; iter: 1, 3, 6, 12;
Z(20, 21; 2, 2): Max: 100; Mean: 100; Variance: 0; Size: 400; Time: 161.275 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 400 ; iter: 1, 3, 6, 12;
Z(20, 22; 2, 2): Max: 101; Mean: 101; Variance: 0; Size: 400; Time: 197.851 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 400 ; iter: 1, 3, 6, 12;
Z(20, 23; 2, 2): Max: 103; Mean: 102.99; Variance: 0.0099; Size: 400; Time: 173.356 ms; Top5_Histogram_(relative_to_max): 0 0 0 4 396 ; iter: 1, 3, 6, 12;
Z(20, 24; 2, 2): Max: 105; Mean: 104.995; Variance: 0.004975; Size: 400; Time: 199.561 ms; Top5_Histogram_(relative_to_max): 0 0 0 2 398 ; iter: 1, 3, 6, 12;
Z(20, 25; 2, 2): Max: 107; Mean: 105.935; Variance: 0.130775; Size: 400; Time: 221.843 ms; Top5_Histogram_(relative_to_max): 0 8 16 370 6 ; iter: 1, 3, 6, 12;
Z(20, 26; 2, 2): Max: 108; Mean: 106.375; Variance: 0.674375; Size: 400; Time: 270.356 ms; Top5_Histogram_(relative_to_max): 6 54 120 214 4 ; iter: 1, 3, 6, 12;
Z(20, 27; 2, 2): Max: 109; Mean: 108.905; Variance: 0.135975; Size: 400; Time: 224.21 ms; Top5_Histogram_(relative_to_max): 0 2 4 24 370 ; iter: 1, 3, 6, 12;
Z(20, 28; 2, 2): Max: 112; Mean: 110.675; Variance: 0.399375; Size: 400; Time: 243.921 ms; Top5_Histogram_(relative_to_max): 2 26 76 292 4 ; iter: 1, 3, 6, 12;
Z(20, 29; 2, 2): Max: 115; Mean: 113.6; Variance: 0.57; Size: 400; Time: 276.3 ms; Top5_Histogram_(relative_to_max): 8 32 82 268 10 ; iter: 1, 3, 6, 12;
Z(20, 30; 2, 2): Max: 117; Mean: 116.16; Variance: 1.0544; Size: 400; Time: 328.176 ms; Top5_Histogram_(relative_to_max): 8 28 52 116 196 ; iter: 1, 3, 6, 12;
Z(20, 31; 2, 2): Max: 120; Mean: 119.94; Variance: 0.0764; Size: 400; Time: 272.297 ms; Top5_Histogram_(relative_to_max): 0 0 4 16 380 ; iter: 1, 3, 6, 12;
Z(20, 32; 2, 2): Max: 122; Mean: 120.79; Variance: 0.2559; Size: 400; Time: 306.577 ms; Top5_Histogram_(relative_to_max): 2 10 60 326 2 ; iter: 1, 3, 6, 12;
Z(20, 33; 2, 2): Max: 124; Mean: 122.575; Variance: 0.534375; Size: 400; Time: 340.589 ms; Top5_Histogram_(relative_to_max): 4 32 88 272 2 ; iter: 1, 3, 6, 12;
Z(20, 34; 2, 2): Max: 126; Mean: 124.095; Variance: 1.31597; Size: 400; Time: 402.156 ms; Top5_Histogram_(relative_to_max): 20 66 100 192 4 ; iter: 1, 3, 6, 12;
Z(20, 35; 2, 2): Max: 130; Mean: 129.99; Variance: 0.0199; Size: 400; Time: 345.066 ms; Top5_Histogram_(relative_to_max): 0 0 2 0 398 ; iter: 1, 3, 6, 12;
Z(20, 36; 2, 2): Max: 131; Mean: 130.96; Variance: 0.0484; Size: 400; Time: 370.921 ms; Top5_Histogram_(relative_to_max): 0 0 2 12 386 ; iter: 1, 3, 6, 12;
Z(20, 37; 2, 2): Max: 133; Mean: 132.85; Variance: 0.1775; Size: 400; Time: 399.959 ms; Top5_Histogram_(relative_to_max): 0 0 10 40 350 ; iter: 1, 3, 6, 12;
Z(20, 38; 2, 2): Max: 135; Mean: 134.685; Variance: 0.385775; Size: 400; Time: 464.315 ms; Top5_Histogram_(relative_to_max): 0 6 16 76 302 ; iter: 1, 3, 6, 12;
Z(20, 39; 2, 2): Max: 138; Mean: 137.99; Variance: 0.0099; Size: 400; Time: 404.197 ms; Top5_Histogram_(relative_to_max): 0 0 0 4 396 ; iter: 1, 3, 6, 12;
Z(20, 40; 2, 2): Max: 140; Mean: 139.975; Variance: 0.034375; Size: 400; Time: 433.195 ms; Top5_Histogram_(relative_to_max): 0 0 2 6 392 ; iter: 1, 3, 6, 12;
Z(21, 21; 2, 2): Max: 105; Mean: 105; Variance: 0; Size: 400; Time: 163.973 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 400 ; iter: 1, 3, 6, 12;
Z(21, 22; 2, 2): Max: 106; Mean: 106; Variance: 0; Size: 400; Time: 202.773 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 400 ; iter: 1, 3, 6, 12;
Z(21, 23; 2, 2): Max: 108; Mean: 107.985; Variance: 0.014775; Size: 400; Time: 175.066 ms; Top5_Histogram_(relative_to_max): 0 0 0 6 394 ; iter: 1, 3, 6, 12;
Z(21, 24; 2, 2): Max: 110; Mean: 109.995; Variance: 0.004975; Size: 400; Time: 200.292 ms; Top5_Histogram_(relative_to_max): 0 0 0 2 398 ; iter: 1, 3, 6, 12;
Z(21, 25; 2, 2): Max: 111; Mean: 110.965; Variance: 0.043775; Size: 400; Time: 231.735 ms; Top5_Histogram_(relative_to_max): 0 0 2 10 388 ; iter: 1, 3, 6, 12;
Z(21, 26; 2, 2): Max: 112; Mean: 111.93; Variance: 0.0751; Size: 400; Time: 289.765 ms; Top5_Histogram_(relative_to_max): 0 0 2 24 374 ; iter: 1, 3, 6, 12;
Z(21, 27; 2, 2): Max: 115; Mean: 114.855; Variance: 0.123975; Size: 400; Time: 241.423 ms; Top5_Histogram_(relative_to_max): 0 0 0 58 342 ; iter: 1, 3, 6, 12;
Z(21, 28; 2, 2): Max: 117; Mean: 116.9; Variance: 0.1; Size: 400; Time: 264.101 ms; Top5_Histogram_(relative_to_max): 0 0 2 36 362 ; iter: 1, 3, 6, 12;
Z(21, 29; 2, 2): Max: 120; Mean: 118.725; Variance: 0.479375; Size: 400; Time: 299.579 ms; Top5_Histogram_(relative_to_max): 4 18 88 264 26 ; iter: 1, 3, 6, 12;
Z(21, 30; 2, 2): Max: 123; Mean: 122.76; Variance: 0.3424; Size: 400; Time: 345.499 ms; Top5_Histogram_(relative_to_max): 0 6 14 50 330 ; iter: 1, 3, 6, 12;
Z(21, 31; 2, 2): Max: 124; Mean: 123.91; Variance: 0.1019; Size: 400; Time: 290.055 ms; Top5_Histogram_(relative_to_max): 0 0 4 28 368 ; iter: 1, 3, 6, 12;
Z(21, 32; 2, 2): Max: 126; Mean: 125.74; Variance: 0.3724; Size: 400; Time: 324.151 ms; Top5_Histogram_(relative_to_max): 0 10 6 62 322 ; iter: 1, 3, 6, 12;
Z(21, 33; 2, 2): Max: 130; Mean: 127.495; Variance: 0.799975; Size: 400; Time: 369.699 ms; Top5_Histogram_(relative_to_max): 30 108 230 14 2 ; iter: 1, 3, 6, 12;
Z(21, 34; 2, 2): Max: 131; Mean: 130.155; Variance: 1.09098; Size: 400; Time: 438.664 ms; Top5_Histogram_(relative_to_max): 12 22 54 116 196 ; iter: 1, 3, 6, 12;
Z(21, 35; 2, 2): Max: 135; Mean: 134.98; Variance: 0.0396; Size: 400; Time: 380.055 ms; Top5_Histogram_(relative_to_max): 0 0 4 0 396 ; iter: 1, 3, 6, 12;
Z(21, 36; 2, 2): Max: 136; Mean: 135.92; Variance: 0.0936; Size: 400; Time: 403.61 ms; Top5_Histogram_(relative_to_max): 0 0 4 24 372 ; iter: 1, 3, 6, 12;
Z(21, 37; 2, 2): Max: 138; Mean: 137.59; Variance: 0.5419; Size: 400; Time: 433.41 ms; Top5_Histogram_(relative_to_max): 2 8 24 84 282 ; iter: 1, 3, 6, 12;
Z(21, 38; 2, 2): Max: 141; Mean: 139.015; Variance: 1.49477; Size: 400; Time: 507.204 ms; Top5_Histogram_(relative_to_max): 20 62 120 176 2 ; iter: 1, 3, 6, 12;
Z(21, 39; 2, 2): Max: 143; Mean: 142.985; Variance: 0.014775; Size: 400; Time: 437.403 ms; Top5_Histogram_(relative_to_max): 0 0 0 6 394 ; iter: 1, 3, 6, 12;
Z(21, 40; 2, 2): Max: 146; Mean: 144.945; Variance: 0.061975; Size: 400; Time: 464.271 ms; Top5_Histogram_(relative_to_max): 0 0 24 374 2 ; iter: 1, 3, 6, 12;
Z(22, 22; 2, 2): Max: 108; Mean: 107.915; Variance: 0.087775; Size: 400; Time: 196.858 ms; Top5_Histogram_(relative_to_max): 0 0 2 30 368 ; iter: 1, 3, 6, 12;
Z(22, 23; 2, 2): Max: 110; Mean: 109.515; Variance: 0.409775; Size: 400; Time: 245.233 ms; Top5_Histogram_(relative_to_max): 0 4 20 142 234 ; iter: 1, 3, 6, 12;
Z(22, 24; 2, 2): Max: 113; Mean: 112.015; Variance: 0.114775; Size: 400; Time: 202.682 ms; Top5_Histogram_(relative_to_max): 0 0 20 354 26 ; iter: 1, 3, 6, 12;
Z(22, 25; 2, 2): Max: 115; Mean: 114.515; Variance: 0.379775; Size: 400; Time: 223.886 ms; Top5_Histogram_(relative_to_max): 0 0 26 142 232 ; iter: 1, 3, 6, 12;
Z(22, 26; 2, 2): Max: 117; Mean: 116.245; Variance: 0.494975; Size: 400; Time: 249.594 ms; Top5_Histogram_(relative_to_max): 0 2 56 184 158 ; iter: 1, 3, 6, 12;
Z(22, 27; 2, 2): Max: 119; Mean: 117.135; Variance: 0.916775; Size: 400; Time: 333.866 ms; Top5_Histogram_(relative_to_max): 22 48 170 144 10 ; iter: 1, 3, 6, 12;
Z(22, 28; 2, 2): Max: 122; Mean: 121.995; Variance: 0.004975; Size: 400; Time: 264.51 ms; Top5_Histogram_(relative_to_max): 0 0 0 2 398 ; iter: 1, 3, 6, 12;
Z(22, 29; 2, 2): Max: 125; Mean: 124.965; Variance: 0.033775; Size: 400; Time: 295.961 ms; Top5_Histogram_(relative_to_max): 0 0 0 14 386 ; iter: 1, 3, 6, 12;
Z(22, 30; 2, 2): Max: 128; Mean: 126.835; Variance: 0.227775; Size: 400; Time: 333.646 ms; Top5_Histogram_(relative_to_max): 0 10 54 328 8 ; iter: 1, 3, 6, 12;
Z(22, 31; 2, 2): Max: 129; Mean: 126.74; Variance: 1.6424; Size: 400; Time: 397.672 ms; Top5_Histogram_(relative_to_max): 52 82 100 130 12 ; iter: 1, 3, 6, 12;
Z(22, 32; 2, 2): Max: 131; Mean: 129.885; Variance: 0.131775; Size: 400; Time: 326.494 ms; Top5_Histogram_(relative_to_max): 0 4 40 354 2 ; iter: 1, 3, 6, 12;
Z(22, 33; 2, 2): Max: 135; Mean: 134.9; Variance: 0.11; Size: 400; Time: 368.129 ms; Top5_Histogram_(relative_to_max): 0 0 4 32 364 ; iter: 1, 3, 6, 12;
Z(22, 34; 2, 2): Max: 136; Mean: 134.505; Variance: 0.619975; Size: 400; Time: 409.71 ms; Top5_Histogram_(relative_to_max): 8 42 98 244 8 ; iter: 1, 3, 6, 12;
Z(22, 35; 2, 2): Max: 140; Mean: 139.87; Variance: 0.2231; Size: 400; Time: 470.726 ms; Top5_Histogram_(relative_to_max): 0 0 22 8 370 ; iter: 1, 3, 6, 12;
Z(22, 36; 2, 2): Max: 141; Mean: 140.95; Variance: 0.0475; Size: 400; Time: 403.179 ms; Top5_Histogram_(relative_to_max): 0 0 0 20 380 ; iter: 1, 3, 6, 12;
Z(22, 37; 2, 2): Max: 143; Mean: 142.7; Variance: 0.35; Size: 400; Time: 431.514 ms; Top5_Histogram_(relative_to_max): 2 0 16 80 302 ; iter: 1, 3, 6, 12;
Z(22, 38; 2, 2): Max: 146; Mean: 145.64; Variance: 0.4904; Size: 400; Time: 486.962 ms; Top5_Histogram_(relative_to_max): 2 6 22 74 296 ; iter: 1, 3, 6, 12;
Z(22, 39; 2, 2): Max: 148; Mean: 147.185; Variance: 1.15078; Size: 400; Time: 558.004 ms; Top5_Histogram_(relative_to_max): 12 26 50 100 212 ; iter: 1, 3, 6, 12;
Z(22, 40; 2, 2): Max: 151; Mean: 150.94; Variance: 0.0664; Size: 400; Time: 482.304 ms; Top5_Histogram_(relative_to_max): 0 0 2 20 378 ; iter: 1, 3, 6, 12;
Z(23, 23; 2, 2): Max: 113; Mean: 112.88; Variance: 0.1556; Size: 400; Time: 212.733 ms; Top5_Histogram_(relative_to_max): 0 0 10 28 362 ; iter: 1, 3, 6, 12;
Z(23, 24; 2, 2): Max: 116; Mean: 114.465; Variance: 0.528775; Size: 400; Time: 248.207 ms; Top5_Histogram_(relative_to_max): 2 44 126 222 6 ; iter: 1, 3, 6, 12;
Z(23, 25; 2, 2): Max: 118; Mean: 115.99; Variance: 1.5299; Size: 400; Time: 310.323 ms; Top5_Histogram_(relative_to_max): 26 76 138 110 34 ; iter: 1, 3, 6, 12;
Z(23, 26; 2, 2): Max: 120; Mean: 119.79; Variance: 0.1659; Size: 400; Time: 246.298 ms; Top5_Histogram_(relative_to_max): 0 0 0 84 316 ; iter: 1, 3, 6, 12;
Z(23, 27; 2, 2): Max: 123; Mean: 122.93; Variance: 0.0751; Size: 400; Time: 291.749 ms; Top5_Histogram_(relative_to_max): 0 0 2 24 374 ; iter: 1, 3, 6, 12;
Z(23, 28; 2, 2): Max: 126; Mean: 125.795; Variance: 0.332975; Size: 400; Time: 319.628 ms; Top5_Histogram_(relative_to_max): 0 6 16 32 346 ; iter: 1, 3, 6, 12;
Z(23, 29; 2, 2): Max: 130; Mean: 128.915; Variance: 0.317775; Size: 400; Time: 376.137 ms; Top5_Histogram_(relative_to_max): 4 6 40 320 30 ; iter: 1, 3, 6, 12;
Z(23, 30; 2, 2): Max: 133; Mean: 132.985; Variance: 0.014775; Size: 400; Time: 317.984 ms; Top5_Histogram_(relative_to_max): 0 0 0 6 394 ; iter: 1, 3, 6, 12;
Z(23, 31; 2, 2): Max: 135; Mean: 134.985; Variance: 0.014775; Size: 400; Time: 356.772 ms; Top5_Histogram_(relative_to_max): 0 0 0 6 394 ; iter: 1, 3, 6, 12;
Z(23, 32; 2, 2): Max: 137; Mean: 136.82; Variance: 0.2276; Size: 400; Time: 401.674 ms; Top5_Histogram_(relative_to_max): 0 4 4 52 340 ; iter: 1, 3, 6, 12;
Z(23, 33; 2, 2): Max: 139; Mean: 138.48; Variance: 0.6396; Size: 400; Time: 456.36 ms; Top5_Histogram_(relative_to_max): 2 10 36 98 254 ; iter: 1, 3, 6, 12;
Z(23, 34; 2, 2): Max: 141; Mean: 139.88; Variance: 0.1756; Size: 400; Time: 387.356 ms; Top5_Histogram_(relative_to_max): 0 12 26 360 2 ; iter: 1, 3, 6, 12;
Z(23, 35; 2, 2): Max: 145; Mean: 144.955; Variance: 0.072975; Size: 400; Time: 427.313 ms; Top5_Histogram_(relative_to_max): 0 0 6 6 388 ; iter: 1, 3, 6, 12;
Z(23, 36; 2, 2): Max: 147; Mean: 146.765; Variance: 0.259775; Size: 400; Time: 487.9 ms; Top5_Histogram_(relative_to_max): 0 2 10 68 320 ; iter: 1, 3, 6, 12;
Z(23, 37; 2, 2): Max: 150; Mean: 149.825; Variance: 0.194375; Size: 400; Time: 546.285 ms; Top5_Histogram_(relative_to_max): 0 0 10 50 340 ; iter: 1, 3, 6, 12;
Z(23, 38; 2, 2): Max: 151; Mean: 150.93; Variance: 0.0851; Size: 400; Time: 466.68 ms; Top5_Histogram_(relative_to_max): 0 0 4 20 376 ; iter: 1, 3, 6, 12;
Z(23, 39; 2, 2): Max: 153; Mean: 152.845; Variance: 0.180975; Size: 400; Time: 498.456 ms; Top5_Histogram_(relative_to_max): 0 2 4 48 346 ; iter: 1, 3, 6, 12;
Z(23, 40; 2, 2): Max: 156; Mean: 155.37; Variance: 0.8031; Size: 400; Time: 556.469 ms; Top5_Histogram_(relative_to_max): 0 10 44 114 228 ; iter: 1, 3, 6, 12;
Z(24, 24; 2, 2): Max: 120; Mean: 119.815; Variance: 0.310775; Size: 400; Time: 308.284 ms; Top5_Histogram_(relative_to_max): 2 4 8 38 348 ; iter: 1, 3, 6, 12;
Z(24, 25; 2, 2): Max: 121; Mean: 120.92; Variance: 0.0736; Size: 400; Time: 247.826 ms; Top5_Histogram_(relative_to_max): 0 0 0 32 368 ; iter: 1, 3, 6, 12;
Z(24, 26; 2, 2): Max: 125; Mean: 124.86; Variance: 0.1204; Size: 400; Time: 286.264 ms; Top5_Histogram_(relative_to_max): 0 0 0 56 344 ; iter: 1, 3, 6, 12;
Z(24, 27; 2, 2): Max: 127; Mean: 125.44; Variance: 0.8264; Size: 400; Time: 341.485 ms; Top5_Histogram_(relative_to_max): 14 44 124 188 30 ; iter: 1, 3, 6, 12;
Z(24, 28; 2, 2): Max: 131; Mean: 130.65; Variance: 0.3875; Size: 400; Time: 392.055 ms; Top5_Histogram_(relative_to_max): 0 4 20 88 288 ; iter: 1, 3, 6, 12;
Z(24, 29; 2, 2): Max: 135; Mean: 133.995; Variance: 0.014975; Size: 400; Time: 320.282 ms; Top5_Histogram_(relative_to_max): 0 0 4 394 2 ; iter: 1, 3, 6, 12;
Z(24, 30; 2, 2): Max: 137; Mean: 136.9; Variance: 0.09; Size: 400; Time: 353.825 ms; Top5_Histogram_(relative_to_max): 0 0 0 40 360 ; iter: 1, 3, 6, 12;
Z(24, 31; 2, 2): Max: 140; Mean: 138.84; Variance: 0.2744; Size: 400; Time: 400.018 ms; Top5_Histogram_(relative_to_max): 4 14 26 354 2 ; iter: 1, 3, 6, 12;
Z(24, 32; 2, 2): Max: 142; Mean: 140.52; Variance: 0.7496; Size: 400; Time: 482.639 ms; Top5_Histogram_(relative_to_max): 16 30 86 256 10 ; iter: 1, 3, 6, 12;
Z(24, 33; 2, 2): Max: 144; Mean: 143.99; Variance: 0.0099; Size: 400; Time: 396.602 ms; Top5_Histogram_(relative_to_max): 0 0 0 4 396 ; iter: 1, 3, 6, 12;
Z(24, 34; 2, 2): Max: 145; Mean: 144.795; Variance: 0.232975; Size: 400; Time: 439.655 ms; Top5_Histogram_(relative_to_max): 0 0 14 54 332 ; iter: 1, 3, 6, 12;
Z(24, 35; 2, 2): Max: 149; Mean: 148.77; Variance: 0.4571; Size: 400; Time: 479.402 ms; Top5_Histogram_(relative_to_max): 4 4 20 24 348 ; iter: 1, 3, 6, 12;
Z(24, 36; 2, 2): Max: 152; Mean: 151.535; Variance: 0.538775; Size: 400; Time: 566.517 ms; Top5_Histogram_(relative_to_max): 2 6 28 104 260 ; iter: 1, 3, 6, 12;
Z(24, 37; 2, 2): Max: 155; Mean: 154.955; Variance: 0.052975; Size: 400; Time: 489.007 ms; Top5_Histogram_(relative_to_max): 0 0 2 14 384 ; iter: 1, 3, 6, 12;
Z(24, 38; 2, 2): Max: 156; Mean: 155.735; Variance: 0.394775; Size: 400; Time: 510.42 ms; Top5_Histogram_(relative_to_max): 0 2 14 62 320 ; iter: 1, 3, 6, 12;
Z(24, 39; 2, 2): Max: 160; Mean: 159.83; Variance: 0.2811; Size: 400; Time: 578.788 ms; Top5_Histogram_(relative_to_max): 2 4 4 40 350 ; iter: 1, 3, 6, 12;
Z(24, 40; 2, 2): Max: 162; Mean: 159.68; Variance: 1.4976; Size: 400; Time: 654.902 ms; Top5_Histogram_(relative_to_max): 36 96 126 116 2 ; iter: 1, 3, 6, 12;
Z(25, 25; 2, 2): Max: 126; Mean: 124.795; Variance: 0.262975; Size: 400; Time: 261.762 ms; Top5_Histogram_(relative_to_max): 2 4 78 306 10 ; iter: 1, 3, 6, 12;
Z(25, 26; 2, 2): Max: 128; Mean: 127.755; Variance: 0.274975; Size: 400; Time: 302.7 ms; Top5_Histogram_(relative_to_max): 0 2 12 68 318 ; iter: 1, 3, 6, 12;
Z(25, 27; 2, 2): Max: 131; Mean: 129.28; Variance: 0.8816; Size: 400; Time: 358.288 ms; Top5_Histogram_(relative_to_max): 12 56 124 194 8 ; iter: 1, 3, 6, 12;
Z(25, 28; 2, 2): Max: 136; Mean: 134.415; Variance: 0.732775; Size: 400; Time: 420.112 ms; Top5_Histogram_(relative_to_max): 16 28 132 212 10 ; iter: 1, 3, 6, 12;
Z(25, 29; 2, 2): Max: 140; Mean: 139.03; Variance: 0.0491; Size: 400; Time: 332.894 ms; Top5_Histogram_(relative_to_max): 0 0 4 380 16 ; iter: 1, 3, 6, 12;
Z(25, 30; 2, 2): Max: 141; Mean: 140.855; Variance: 0.173975; Size: 400; Time: 374.659 ms; Top5_Histogram_(relative_to_max): 0 2 4 44 350 ; iter: 1, 3, 6, 12;
Z(25, 31; 2, 2): Max: 144; Mean: 143.9; Variance: 0.14; Size: 400; Time: 424.491 ms; Top5_Histogram_(relative_to_max): 0 0 10 20 370 ; iter: 1, 3, 6, 12;
Z(25, 32; 2, 2): Max: 147; Mean: 146.605; Variance: 0.448975; Size: 400; Time: 507.027 ms; Top5_Histogram_(relative_to_max): 0 8 18 98 276 ; iter: 1, 3, 6, 12;
Z(25, 33; 2, 2): Max: 148; Mean: 147.96; Variance: 0.0584; Size: 400; Time: 414.836 ms; Top5_Histogram_(relative_to_max): 0 0 4 8 388 ; iter: 1, 3, 6, 12;
Z(25, 34; 2, 2): Max: 152; Mean: 150.805; Variance: 0.206975; Size: 400; Time: 464.95 ms; Top5_Histogram_(relative_to_max): 0 8 64 326 2 ; iter: 1, 3, 6, 12;
Z(25, 35; 2, 2): Max: 154; Mean: 152.58; Variance: 0.7136; Size: 400; Time: 510.174 ms; Top5_Histogram_(relative_to_max): 18 20 74 278 8 ; iter: 1, 3, 6, 12;
Z(25, 36; 2, 2): Max: 158; Mean: 156.72; Variance: 0.3416; Size: 400; Time: 602.694 ms; Top5_Histogram_(relative_to_max): 4 14 74 306 2 ; iter: 1, 3, 6, 12;
Z(25, 37; 2, 2): Max: 160; Mean: 159.995; Variance: 0.004975; Size: 400; Time: 509.5 ms; Top5_Histogram_(relative_to_max): 0 0 0 2 398 ; iter: 1, 3, 6, 12;
Z(25, 38; 2, 2): Max: 163; Mean: 161.915; Variance: 0.137775; Size: 400; Time: 572.549 ms; Top5_Histogram_(relative_to_max): 2 4 22 370 2 ; iter: 1, 3, 6, 12;
Z(25, 39; 2, 2): Max: 166; Mean: 165.88; Variance: 0.1556; Size: 400; Time: 607.307 ms; Top5_Histogram_(relative_to_max): 0 2 4 34 360 ; iter: 1, 3, 6, 12;
Z(25, 40; 2, 2): Max: 169; Mean: 168.925; Variance: 0.099375; Size: 400; Time: 701.299 ms; Top5_Histogram_(relative_to_max): 0 0 6 18 376 ; iter: 1, 3, 6, 12;
Z(26, 26; 2, 2): Max: 134; Mean: 133.995; Variance: 0.004975; Size: 400; Time: 299.968 ms; Top5_Histogram_(relative_to_max): 0 0 0 2 398 ; iter: 1, 3, 6, 12;
Z(26, 27; 2, 2): Max: 137; Mean: 136.89; Variance: 0.1079; Size: 400; Time: 334.817 ms; Top5_Histogram_(relative_to_max): 0 0 2 40 358 ; iter: 1, 3, 6, 12;
Z(26, 28; 2, 2): Max: 140; Mean: 139.775; Variance: 0.294375; Size: 400; Time: 381.512 ms; Top5_Histogram_(relative_to_max): 0 4 12 54 330 ; iter: 1, 3, 6, 12;
Z(26, 29; 2, 2): Max: 150; Mean: 144.795; Variance: 1.36298; Size: 400; Time: 457.813 ms; Top5_Histogram_(relative_to_max): 74 6 0 4 6 ; iter: 1, 3, 6, 12;
Z(26, 30; 2, 2): Max: 145; Mean: 144.945; Variance: 0.071975; Size: 400; Time: 375.403 ms; Top5_Histogram_(relative_to_max): 0 0 4 14 382 ; iter: 1, 3, 6, 12;
Z(26, 31; 2, 2): Max: 149; Mean: 147.81; Variance: 0.2839; Size: 400; Time: 421.202 ms; Top5_Histogram_(relative_to_max): 4 12 42 340 2 ; iter: 1, 3, 6, 12;
Z(26, 32; 2, 2): Max: 151; Mean: 150.585; Variance: 0.582775; Size: 400; Time: 482.33 ms; Top5_Histogram_(relative_to_max): 4 6 26 80 284 ; iter: 1, 3, 6, 12;
Z(26, 33; 2, 2): Max: 155; Mean: 154.84; Variance: 0.1844; Size: 400; Time: 561.551 ms; Top5_Histogram_(relative_to_max): 0 0 10 44 346 ; iter: 1, 3, 6, 12;
Z(26, 34; 2, 2): Max: 158; Mean: 157.985; Variance: 0.024775; Size: 400; Time: 485.247 ms; Top5_Histogram_(relative_to_max): 0 0 2 2 396 ; iter: 1, 3, 6, 12;
Z(26, 35; 2, 2): Max: 160; Mean: 159.94; Variance: 0.1064; Size: 400; Time: 531.623 ms; Top5_Histogram_(relative_to_max): 0 2 4 10 384 ; iter: 1, 3, 6, 12;
Z(26, 36; 2, 2): Max: 163; Mean: 162.91; Variance: 0.0819; Size: 400; Time: 577.457 ms; Top5_Histogram_(relative_to_max): 0 0 0 36 364 ; iter: 1, 3, 6, 12;
Z(26, 37; 2, 2): Max: 166; Mean: 164.66; Variance: 0.4544; Size: 400; Time: 651.455 ms; Top5_Histogram_(relative_to_max): 4 20 78 294 2 ; iter: 1, 3, 6, 12;
Z(26, 38; 2, 2): Max: 168; Mean: 167.99; Variance: 0.0099; Size: 400; Time: 580.061 ms; Top5_Histogram_(relative_to_max): 0 0 0 4 396 ; iter: 1, 3, 6, 12;
Z(26, 39; 2, 2): Max: 171; Mean: 170.95; Variance: 0.0475; Size: 400; Time: 610.901 ms; Top5_Histogram_(relative_to_max): 0 0 0 20 380 ; iter: 1, 3, 6, 12;
Z(26, 40; 2, 2): Max: 174; Mean: 173.965; Variance: 0.043775; Size: 400; Time: 682.902 ms; Top5_Histogram_(relative_to_max): 0 0 2 10 388 ; iter: 1, 3, 6, 12;
Z(27, 27; 2, 2): Max: 140; Mean: 139.54; Variance: 0.6584; Size: 400; Time: 455.209 ms; Top5_Histogram_(relative_to_max): 4 10 28 82 276 ; iter: 1, 3, 6, 12;
Z(27, 28; 2, 2): Max: 144; Mean: 143.985; Variance: 0.014775; Size: 400; Time: 346.982 ms; Top5_Histogram_(relative_to_max): 0 0 0 6 394 ; iter: 1, 3, 6, 12;
Z(27, 29; 2, 2): Max: 155; Mean: 155; Variance: 0; Size: 400; Time: 389.647 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 400 ; iter: 1, 3, 6, 12;
Z(27, 30; 2, 2): Max: 151; Mean: 150.875; Variance: 0.129375; Size: 400; Time: 459.454 ms; Top5_Histogram_(relative_to_max): 0 0 4 42 354 ; iter: 1, 3, 6, 12;
Z(27, 31; 2, 2): Max: 154; Mean: 153.62; Variance: 0.5956; Size: 400; Time: 537.442 ms; Top5_Histogram_(relative_to_max): 2 16 12 72 298 ; iter: 1, 3, 6, 12;
Z(27, 32; 2, 2): Max: 157; Mean: 156.965; Variance: 0.033775; Size: 400; Time: 445.812 ms; Top5_Histogram_(relative_to_max): 0 0 0 14 386 ; iter: 1, 3, 6, 12;
Z(27, 33; 2, 2): Max: 160; Mean: 158.93; Variance: 0.1051; Size: 400; Time: 499.79 ms; Top5_Histogram_(relative_to_max): 0 4 24 368 4 ; iter: 1, 3, 6, 12;
Z(27, 34; 2, 2): Max: 163; Mean: 162.905; Variance: 0.115975; Size: 400; Time: 557.879 ms; Top5_Histogram_(relative_to_max): 0 0 6 26 368 ; iter: 1, 3, 6, 12;
Z(27, 35; 2, 2): Max: 167; Mean: 164.61; Variance: 0.6679; Size: 400; Time: 663.522 ms; Top5_Histogram_(relative_to_max): 32 80 266 6 6 ; iter: 1, 3, 6, 12;
Z(27, 36; 2, 2): Max: 168; Mean: 167.995; Variance: 0.004975; Size: 400; Time: 547.716 ms; Top5_Histogram_(relative_to_max): 0 0 0 2 398 ; iter: 1, 3, 6, 12;
Z(27, 37; 2, 2): Max: 171; Mean: 170.93; Variance: 0.0751; Size: 400; Time: 592.046 ms; Top5_Histogram_(relative_to_max): 0 0 2 24 374 ; iter: 1, 3, 6, 12;
